Tucson AZ Pocatello ID,Tucson AZ,Pocatello ID,743.3
New BritainCT Springfield IL,New BritainCT,Springfield IL,1172.3
Winston-Salem NC Albuquerque NM,Winston-Salem NC,Albuquerque NM,1825.9
Toronto ON Hilo HI,Toronto ON,Hilo HI,5535.2
Jackson MS Asheville NC,Jackson MS,Asheville NC,574.5
Chattanooga TN Charlottetown PE,Chattanooga TN,Charlottetown PE,1718.8
Flagstaff AZ Nome AK,Flagstaff AZ,Nome AK,4230.3
Macon GA Columbia MO 1,Macon GA,Columbia MO,744.7
Saskatoon SK Reading PA,Saskatoon SK,Reading PA,2278.1
Pittsburgh PA Churchill MB,Pittsburgh PA,Churchill MB,1594.4
Victoria BC Walla Walla WA,Victoria BC,Walla Walla WA,394
London ON Cedar Rapids IA,London ON,Cedar Rapids IA,722.8
Helena MT Saint John NB,Helena MT,Saint John NB,3189.6
Beaumont TX Rochester MN,Beaumont TX,Rochester MN,969.5
Juneau AK Medicine Hat AB,Juneau AK,Medicine Hat AB,1734.6
Edmonton AB Springfield OH,Edmonton AB,Springfield OH,2259.2
Daytona Beach FL Roanoke VA,Daytona Beach FL,Roanoke VA,561.9
Kalamazoo MI Santa Barbara CA,Kalamazoo MI,Santa Barbara CA,2418.8
Billings MT Beaumont TX,Billings MT,Beaumont TX,1471.8
Saint Catherines ON Brantford ON,Saint Catherines ON,Brantford ON,81
Alert NT Juneau AK,Alert NT,Juneau AK,5257.8
Milwaukee WI Brandon MB,Milwaukee WI,Brandon MB,958.1
Savannah GA Bowling Green KY,Savannah GA,Bowling Green KY,501.3
Springfield IL Great Falls MT,Springfield IL,Great Falls MT,1588.1
Corpus Christi TX Winnipeg MB,Corpus Christi TX,Winnipeg MB,1527.8
Charlottetown PE Erie PA,Charlottetown PE,Erie PA,1206.9
Charleston SC Newark NJ,Charleston SC,Newark NJ,678.8
Duluth MN Utica NY,Duluth MN,Utica NY,1193.3
Guelph ON Dubuque IA,Guelph ON,Dubuque IA,722.1
Brattleboro VT White Plains NY,Brattleboro VT,White Plains NY,150.6
Houston TX Medicine Hat AB,Houston TX,Medicine Hat AB,1756.4
Windsor ON Montpelier VT,Windsor ON,Montpelier VT,730.4
Tallahassee FL Lowell MA,Tallahassee FL,Lowell MA,1229.8
Lafayette IN Knoxville TN,Lafayette IN,Knoxville TN,369.4
Duluth MN Birmingham AL,Duluth MN,Birmingham AL,987
Eau Claire WI Gadsden AL,Eau Claire WI,Gadsden AL,837
Boston MA Portland ME,Boston MA,Portland ME,105.8
Springfield MA Paducah KY,Springfield MA,Paducah KY,1159.3
Syracuse NY Miami FL,Syracuse NY,Miami FL,1225.9
Dallas TX Steubenville OH,Dallas TX,Steubenville OH,1233.9
North Bay ON Albany NY,North Bay ON,Albany NY,473.2
Fresno CA Racine WI,Fresno CA,Racine WI,2248.5
Binghamtom NY Hamilton OH,Binghamtom NY,Hamilton OH,625.6
Key West FL New Orleans LA,Key West FL,New Orleans LA,683.7
Anchorage AK Indianapolis IN,Anchorage AK,Indianapolis IN,4647
Cleveland OH Minneapolis MN,Cleveland OH,Minneapolis MN,834.7
Walla Walla WA Raleigh NC,Walla Walla WA,Raleigh NC,2834
Boston MA Regina SK,Boston MA,Regina SK,2388.1
Richmond VA San Antonio TX,Richmond VA,San Antonio TX,1558.1
Stamford CT El Paso TX,Stamford CT,El Paso TX,2365.2
Terre Haute IN Fargo ND,Terre Haute IN,Fargo ND,825.7
Flagstaff AZ Gadsden AL,Flagstaff AZ,Gadsden AL,1773.8
Winston-Salem NC Lafayette IN,Winston-Salem NC,Lafayette IN,546.7
Kenosha WI Galveston TX,Kenosha WI,Galveston TX,1036.7
Lincoln NE Sault Ste Marie ON,Lincoln NE,Sault Ste Marie ON,927.3
Los Angeles CA South Bend IN,Los Angeles CA,South Bend IN,2272.6
Kitchener ON Springfield IL,Kitchener ON,Springfield IL,687.9
Boston MA Springfield MO,Boston MA,Springfield MO,1577.1
Canton OH Binghamtom NY,Canton OH,Binghamtom NY,387.8
Thunder Bay ON Moose Jaw SK,Thunder Bay ON,Moose Jaw SK,1129.8
Durham NC Kingston ON,Durham NC,Kingston ON,590.6
Sherbrooke QC Greenville SC,Sherbrooke QC,Greenville SC,1040.2
Chicago IL Corpus Christi TX,Chicago IL,Corpus Christi TX,1181.5
Baton Rouge LA Pocatello ID,Baton Rouge LA,Pocatello ID,1703.1
Peterborough ON Omaha NE,Peterborough ON,Omaha NE,1231.5
Concord NH Augusta GA,Concord NH,Augusta GA,986.3
Memphis TN Utica NY,Memphis TN,Utica NY,1161.8
Berkeley CA Detroit MI,Berkeley CA,Detroit MI,2727.8
Baton Rouge LA Portsmouth VA,Baton Rouge LA,Portsmouth VA,1117.3
Decatur IL Oklahoma City OK,Decatur IL,Oklahoma City OK,664.2
Fargo ND Ann Arbor MI,Fargo ND,Ann Arbor MI,957.1
Pierre SD Orlando FL,Pierre SD,Orlando FL,1707.2
Pittsfield MA Carson City NV,Pittsfield MA,Carson City NV,3222.4
Abilene TX Minneapolis MN,Abilene TX,Minneapolis MN,974.3
Columbia MO Windsor ON,Columbia MO,Windsor ON,687.3
Columbus GA Des Moines IA,Columbus GA,Des Moines IA,868.1
Racine WI Orlando FL,Racine WI,Orlando FL,1075.5
London ON Sault Ste Marie ON,London ON,Sault Ste Marie ON,332.9
Albuquerque NM Fall River MA,Albuquerque NM,Fall River MA,2494.8
Battle Creek MI Winston-Salem NC,Battle Creek MI,Winston-Salem NC,548.7
Denver CO Allentown PA,Denver CO,Allentown PA,2038.8
Columbus OH Iowa City IA,Columbus OH,Iowa City IA,601.1
El Paso TX Denver CO,El Paso TX,Denver CO,561.1
Sioux City IA Eau Claire WI,Sioux City IA,Eau Claire WI,374.4
Texarkana TX Champaign IL,Texarkana TX,Champaign IL,612
Brockton MA Stamford CT,Brockton MA,Stamford CT,188.3
Grand Junction CO Saint Cloud MN,Grand Junction CO,Saint Cloud MN,1090.8
Quebec City QC Saint Cloud MN,Quebec City QC,Saint Cloud MN,1589.1
Billings MT Sheboygan WI,Billings MT,Sheboygan WI,1443
Nome AK Lawrence MA,Nome AK,Lawrence MA,6683.7
Great Falls MT Savannah GA,Great Falls MT,Savannah GA,2342.9
Spokane WA Augusta ME,Spokane WA,Augusta ME,3300.2
Santa Barbara CA Salt Lake City UT,Santa Barbara CA,Salt Lake City UT,694.9
Dallas TX Vancouver BC,Dallas TX,Vancouver BC,2146.8
Cambridge MA Alert NT,Cambridge MA,Alert NT,2839.9
Brantford ON Zanesville OH,Brantford ON,Zanesville OH,248.9
Winston-Salem NC Yakima WA,Winston-Salem NC,Yakima WA,2874.9
Hamilton ON Guelph ON,Hamilton ON,Guelph ON,34.9
Denver CO Muncie IN,Denver CO,Muncie IN,1354.5
Jackson MS Richmond VA,Jackson MS,Richmond VA,951.2
Carson City NV Pensacola FL,Carson City NV,Pensacola FL,2328.7
Fairbanks AK Portsmouth VA,Fairbanks AK,Portsmouth VA,5300.5
Bangor ME Whitehorse YK,Bangor ME,Whitehorse YK,4710.4
Los Angeles CA Baton Rouge LA,Los Angeles CA,Baton Rouge LA,1888.2
Burlington VT Salina KS,Burlington VT,Salina KS,1730.2
Marshall TX Beaumont TX,Marshall TX,Beaumont TX,170.9
Beaumont TX Brantford ON,Beaumont TX,Brantford ON,1310.1
Savannah GA Miami FL,Savannah GA,Miami FL,440.4
Springfield MA Cheyenne WY,Springfield MA,Cheyenne WY,2227.9
Reno NV Timmins ON,Reno NV,Timmins ON,2728.2
Phoenix AZ Springfield IL,Phoenix AZ,Springfield IL,1610.8
Moncton NB Dodge City KS,Moncton NB,Dodge City KS,2508.8
Green Bay WI Dodge City KS,Green Bay WI,Dodge City KS,951.7
Texarkana TX Johnstown PA,Texarkana TX,Johnstown PA,1313.5
Pasadena CA Ft Worth TX,Pasadena CA,Ft Worth TX,1442.1
Macon GA Fargo ND,Macon GA,Fargo ND,1329.3
Brandon MB Charleston WV,Brandon MB,Charleston WV,1496.7
Duluth MN Carson City NV,Duluth MN,Carson City NV,1982.4
Rochester NY Little Rock AR,Rochester NY,Little Rock AR,1168.5
Savannah GA Lethbridge AB,Savannah GA,Lethbridge AB,2503.5
Rockford IL Victoria BC,Rockford IL,Victoria BC,2412.7
Lafayette IN Waterloo IA,Lafayette IN,Waterloo IA,404.1
San Antonio TX Rochester MN,San Antonio TX,Rochester MN,1091.1
Springfield OH Minneapolis MN,Springfield OH,Minneapolis MN,740.8
Huntsville AL Kingston ON,Huntsville AL,Kingston ON,952.3
Bridgeport CT Sioux City IA,Bridgeport CT,Sioux City IA,1605.3
Montreal QC San Jose CA,Montreal QC,San Jose CA,3363.8
Buffalo NY Fargo ND,Buffalo NY,Fargo ND,1267.9
Cedar Rapids IA Provo UT,Cedar Rapids IA,Provo UT,1388.3
Newark NJ Windsor ON,Newark NJ,Windsor ON,616.3
Lima OH Windsor ON,Lima OH,Windsor ON,132.2
Muncie IN Norfolk VA,Muncie IN,Norfolk VA,670
Saginaw MI Niagara Falls ON,Saginaw MI,Niagara Falls ON,338.1
Lubbock TX Brandon MB,Lubbock TX,Brandon MB,1136.1
Toronto ON Baton Rouge LA,Toronto ON,Baton Rouge LA,1220.3
Rochester MN Philadelphia PA,Rochester MN,Philadelphia PA,1228.4
Battle Creek MI Tallahassee FL,Battle Creek MI,Tallahassee FL,823.4
Chicago IL Saint Paul MN,Chicago IL,Saint Paul MN,432.6
Portland OR Mobile AL,Portland OR,Mobile AL,2603.1
Alert NT Kansas City KS,Alert NT,Kansas City KS,3740.2
Raleigh NC Washington DC,Raleigh NC,Washington DC,242.5
West Palm Beach FL Chicago IL,West Palm Beach FL,Chicago IL,1170.1
Minneapolis MN Youngstown OH,Minneapolis MN,Youngstown OH,911.9
Yakima WA Muncie IN,Yakima WA,Muncie IN,2466.6
Medicine Hat AB Eureka CA,Medicine Hat AB,Eureka CA,1126.1
Toledo OH Spartanburg NC,Toledo OH,Spartanburg NC,477.3
Saskatoon SK Battle Creek MI,Saskatoon SK,Battle Creek MI,1635.3
Tampa FL San Bernardino CA,Tampa FL,San Bernardino CA,2444
Macon GA Natchez MS,Macon GA,Natchez MS,544.1
Springfield MA Augusta GA,Springfield MA,Augusta GA,881
Texarkana TX Toronto ON,Texarkana TX,Toronto ON,1233.6
Erie PA Johnstown PA,Erie PA,Johnstown PA,290.1
Atlanta GA Wilmington NC,Atlanta GA,Wilmington NC,446.4
Sherbrooke QC Santa Barbara CA,Sherbrooke QC,Santa Barbara CA,3403.3
Bridgeport CT New Haven CT,Bridgeport CT,New Haven CT,21.5
Saginaw MI Troy NY,Saginaw MI,Troy NY,710.4
Lihue HI Baltimore MD,Lihue HI,Baltimore MD,5842
Springfield MA Burlington ONT,Springfield MA,Burlington ONT,510.2
Berkeley CA Salt Lake City UT,Berkeley CA,Salt Lake City UT,744.6
Pocatello ID Roanoke VA,Pocatello ID,Roanoke VA,2278.9
Texarkana TX Natchez MS,Texarkana TX,Natchez MS,223.6
Beaumont TX Bismarck ND,Beaumont TX,Bismarck ND,1244.3
Boston MA San Bernardino CA,Boston MA,San Bernardino CA,3244.7
Tacoma WA Macon GA,Tacoma WA,Macon GA,2860.6
Central Islip NY Gainesville FL,Central Islip NY,Gainesville FL,994.8
Carson City NV Medicine Hat AB,Carson City NV,Medicine Hat AB,976.3
Houston TX White Plains NY,Houston TX,White Plains NY,1683.4
Saginaw MI Oakland CA,Saginaw MI,Oakland CA,2675.9
Paterson NJ Eureka CA,Paterson NJ,Eureka CA,3454.1
Victoria BC Jackson MI,Victoria BC,Jackson MI,2732.5
Flint MI Wheeling WV,Flint MI,Wheeling WV,289
Battle Creek MI Nashville TN,Battle Creek MI,Nashville TN,439.5
Calgary AB Edmonton AB,Calgary AB,Edmonton AB,173.4
Orlando FL Savannah GA,Orlando FL,Savannah GA,245.7
Memphis TN Augusta ME,Memphis TN,Augusta ME,1536.9
Nome AK Denver CO,Nome AK,Denver CO,4511.9
Belleville ON Baltimore MD,Belleville ON,Baltimore MD,342.1
Abilene TX Youngstown OH,Abilene TX,Youngstown OH,1447.5
Stockton CA Alert NT,Stockton CA,Alert NT,5109.2
Stamford CT Macon GA,Stamford CT,Macon GA,899
Windsor ON Akron OH,Windsor ON,Akron OH,129.2
Edmonton AB Windsor ON,Edmonton AB,Windsor ON,2251.4
Bellingham WA Dawson YT,Bellingham WA,Dawson YT,1561.2
Grand Rapids MI Toronto ON,Grand Rapids MI,Toronto ON,435.8
Peoria IL Sherbrooke QC,Peoria IL,Sherbrooke QC,1279.4
Syracuse NY Iowa City IA,Syracuse NY,Iowa City IA,1067.2
Fargo ND Tulsa OK,Fargo ND,Tulsa OK,743
Charleston WV Racine WI,Charleston WV,Racine WI,521.5
Edmonton AB Yakima WA,Edmonton AB,Yakima WA,681.8
Springfield MA Albany NY,Springfield MA,Albany NY,89.1
Greenville SC Phoenix AZ,Greenville SC,Phoenix AZ,2053
Charlottetown PE Bakersfield CA,Charlottetown PE,Bakersfield CA,3935.2
Syndey NS Sioux Falls SD,Syndey NS,Sioux Falls SD,2538.9
Baltimore MD Honolulu HI,Baltimore MD,Honolulu HI,5749.6
Baton Rouge LA Lansing MI,Baton Rouge LA,Lansing MI,963.4
Peoria IL Columbus GA,Peoria IL,Columbus GA,651.7
Lubbock TX Edmonton AB,Lubbock TX,Edmonton AB,1599.5
Medicine Hat AB Saint Louis MO,Medicine Hat AB,Saint Louis MO,1621.9
Kitchener ON Pittsburgh PA,Kitchener ON,Pittsburgh PA,210.3
Vancouver BC Eau Claire WI,Vancouver BC,Eau Claire WI,2210.1
Huntsville AL Natchez MS,Huntsville AL,Natchez MS,398.4
Belleville ON Hartford CT,Belleville ON,Hartford CT,360.9
Youngstown OH Natchez MS,Youngstown OH,Natchez MS,993.2
Corpus Christi TX North Bay ON,Corpus Christi TX,North Bay ON,1786.7
Albuquerque NM Belleville ON,Albuquerque NM,Belleville ON,2122.8
Juneau AK Manchester NH,Juneau AK,Manchester NH,4477.3
Kansas City KS New York NY,Kansas City KS,New York NY,1429.1
Wheeling WV Bellingham WA,Wheeling WV,Bellingham WA,2947.7
Key West FL Cedar Rapids IA,Key West FL,Cedar Rapids IA,1385.1
Burlington ONT Flint MI,Burlington ONT,Flint MI,266.7
Trois-Rivieres QC Minneapolis MN,Trois-Rivieres QC,Minneapolis MN,1425.4
Denver CO Omaha NE,Denver CO,Omaha NE,633.8
Huntsville AL Des Moines IA,Huntsville AL,Des Moines IA,678.8
Brantford ON Lancaster PA,Brantford ON,Lancaster PA,351.4
Albany NY Bloomington IL,Albany NY,Bloomington IL,1063.4
Pocatello ID Great Falls MT,Pocatello ID,Great Falls MT,329.5
Columbia MO Columbia MO,Columbia MO,Columbia MO,0
Whitehorse YK Green Bay WI,Whitehorse YK,Green Bay WI,3438
Zanesville OH Sheboygan WI,Zanesville OH,Sheboygan WI,473.8
Binghamtom NY Bay City MI,Binghamtom NY,Bay City MI,560.3
Pocatello ID Hamilton ON,Pocatello ID,Hamilton ON,2246.6
Amarillo TX Tampa FL,Amarillo TX,Tampa FL,1429.8
Greensboro NC London ON,Greensboro NC,London ON,486
Moncton NB Waterloo IA,Moncton NB,Waterloo IA,1927.5
Niagara Falls ON Asheville NC,Niagara Falls ON,Asheville NC,572.5
Pittsfield MA Spartanburg NC,Pittsfield MA,Spartanburg NC,793
Biloxi MS Lancaster PA,Biloxi MS,Lancaster PA,1095.1
Moncton NB Victoria BC,Moncton NB,Victoria BC,4062.7
Rockford IL Saint Louis MO,Rockford IL,Saint Louis MO,263.1
Corpus Christi TX Troy NY,Corpus Christi TX,Troy NY,1935.6
Portland OR Memphis TN,Portland OR,Memphis TN,2365.5
Bismarck ND Oakland CA,Bismarck ND,Oakland CA,1609.7
Madison WI Laredo TX,Madison WI,Laredo TX,1282.4
San Diego CA Belleville ON,San Diego CA,Belleville ON,2865.2
Battle Creek MI Peterborough ON,Battle Creek MI,Peterborough ON,489.1
Duluth MN Johnstown PA,Duluth MN,Johnstown PA,1180
Hamilton ON Salt Lake City UT,Hamilton ON,Salt Lake City UT,2214.5
Augusta ME Portsmouth VA,Augusta ME,Portsmouth VA,685.3
Syracuse NY Louisville KY,Syracuse NY,Louisville KY,742.1
Memphis TN Washington DC,Memphis TN,Washington DC,935.6
Mobile AL Victoria BC,Mobile AL,Victoria BC,2741.5
Stamford CT Kansas City MO,Stamford CT,Kansas City MO,1459.8
Decatur IL Indianapolis IN,Decatur IL,Indianapolis IN,193.3
Brattleboro VT Columbus OH,Brattleboro VT,Columbus OH,748.5
Guelph ON Billings MT,Guelph ON,Billings MT,1956.9
Bangor ME Bellingham WA,Bangor ME,Bellingham WA,3721.1
Baton Rouge LA Knoxville TN,Baton Rouge LA,Knoxville TN,628.3
Pocatello ID Austin TX,Pocatello ID,Austin TX,1338.1
Chattanooga TN Syndey NS,Chattanooga TN,Syndey NS,1907
Montpelier VT Zanesville OH,Montpelier VT,Zanesville OH,717.2
Ft Smith AR Urbana IL,Ft Smith AR,Urbana IL,538.1
Wichita KS Moose Jaw SK,Wichita KS,Moose Jaw SK,1041.7
Winston-Salem NC Jacksonville FL,Winston-Salem NC,Jacksonville FL,410.3
Buffalo NY South Bend IN,Buffalo NY,South Bend IN,516.1
Hamilton OH Dubuque IA,Hamilton OH,Dubuque IA,473
Cleveland OH Detroit MI,Cleveland OH,Detroit MI,109.6
Windsor ON Sault Ste Marie ON,Windsor ON,Sault Ste Marie ON,310
Hamilton OH Texarkana TX,Hamilton OH,Texarkana TX,774.6
Salina KS Brantford ON,Salina KS,Brantford ON,1229.5
Duluth MN Austin TX,Duluth MN,Austin TX,1205.8
Walla Walla WA Lancaster PA,Walla Walla WA,Lancaster PA,2934.2
Nome AK Sacramento CA,Nome AK,Sacramento CA,3523.4
Greenville SC Bowling Green KY,Greenville SC,Bowling Green KY,316.4
Tampa FL Toronto ON,Tampa FL,Toronto ON,1103.9
Fall River MA Whitehorse YK,Fall River MA,Whitehorse YK,4607.3
Canton OH Los Angeles CA,Canton OH,Los Angeles CA,2589.5
Boise ID Jackson MI,Boise ID,Jackson MI,2199.4
Dawson YT Minot ND,Dawson YT,Minot ND,2833.1
Stamford CT Abilene TX,Stamford CT,Abilene TX,1904.7
Elizabeth NJ Providence RI,Elizabeth NJ,Providence RI,209.3
Niagara Falls ON Sheridan WY,Niagara Falls ON,Sheridan WY,1930.5
Bellingham WA Jacksonville FL,Bellingham WA,Jacksonville FL,3095.3
Saint Cloud MN Salem OR,Saint Cloud MN,Salem OR,1995.4
Grand Junction CO Greensboro NC,Grand Junction CO,Greensboro NC,1997.8
Fresno CA Whitehorse YK,Fresno CA,Whitehorse YK,1964.3
Nashville TN Hartford CT,Nashville TN,Hartford CT,1048.1
Lincoln NE Duluth MN,Lincoln NE,Duluth MN,519.8
Louisville KY Huntsville AL,Louisville KY,Huntsville AL,250.1
Whitehorse YK Sault Ste Marie ON,Whitehorse YK,Sault Ste Marie ON,3629
Burlington ONT Orlando FL,Burlington ONT,Orlando FL,1035.2
Bloomington IL Nome AK,Bloomington IL,Nome AK,5534.5
Yakima WA Natchez MS,Yakima WA,Natchez MS,2263.5
Peterborough ON Eugene OR,Peterborough ON,Eugene OR,3090.1
Flint MI Grand Junction CO,Flint MI,Grand Junction CO,1739.4
Sherbrooke QC London ON,Sherbrooke QC,London ON,680.8
Ogden UT Fresno CA,Ogden UT,Fresno CA,621.3
Huntsville AL Fairbanks AK,Huntsville AL,Fairbanks AK,4708.4
Ashland KY Syndey NS,Ashland KY,Syndey NS,1648.7
Battle Creek MI Texarkana TX,Battle Creek MI,Texarkana TX,867.9
San Francisco CA Newark NJ,San Francisco CA,Newark NJ,3339.8
West Palm Beach FL Los Angeles CA,West Palm Beach FL,Los Angeles CA,2687
Billings MT Winston-Salem NC,Billings MT,Winston-Salem NC,2063.8
Salem OR Whitehorse YK,Salem OR,Whitehorse YK,1370.5
Canton OH Sault Ste Marie ON,Canton OH,Sault Ste Marie ON,448.5
Whitehorse YK Newark NJ,Whitehorse YK,Newark NJ,4428.2
Washington DC Sherbrooke QC,Washington DC,Sherbrooke QC,583.8
Wichita KS Sudbury ON,Wichita KS,Sudbury ON,1298.8
Lihue HI San Francisco CA,Lihue HI,San Francisco CA,2776.8
Prince Rupert BC Battle Creek MI,Prince Rupert BC,Battle Creek MI,3235
Saint Louis MO Lansing MI,Saint Louis MO,Lansing MI,482.1
Kansas City KS Des Moines IA,Kansas City KS,Des Moines IA,185.6
Springfield MO Kalamazoo MI,Springfield MO,Kalamazoo MI,637.9
Johnstown PA Lexington KY,Johnstown PA,Lexington KY,585.7
Fresno CA Rockford IL,Fresno CA,Rockford IL,2153.8
Biloxi MS Sioux City IA,Biloxi MS,Sioux City IA,984.4
New York NY Youngstown OH,New York NY,Youngstown OH,459.8
Pueblo CO Cleveland OH,Pueblo CO,Cleveland OH,1599
Lafayette IN Santa Fe NM,Lafayette IN,Santa Fe NM,1357
Helena MT Memphis TN,Helena MT,Memphis TN,1712.6
Battle Creek MI Minot ND,Battle Creek MI,Minot ND,1186.1
Vancouver BC Albany NY,Vancouver BC,Albany NY,3444.9
Galveston TX Saskatoon SK,Galveston TX,Saskatoon SK,1781.4
Wheeling WV Orlando FL,Wheeling WV,Orlando FL,797.7
Waterloo IA El Paso TX,Waterloo IA,El Paso TX,1226.8
Charlotte NC West Palm Beach FL,Charlotte NC,West Palm Beach FL,590.7
Colorado Springs CO Beaumont TX,Colorado Springs CO,Beaumont TX,956
Pasadena CA Steubenville OH,Pasadena CA,Steubenville OH,2627.2
Greensboro NC Orlando FL,Greensboro NC,Orlando FL,532
Decatur IL Toledo OH,Decatur IL,Toledo OH,393.8
Sacramento CA Memphis TN,Sacramento CA,Memphis TN,2185.6
Natchez MS Paterson NJ,Natchez MS,Paterson NJ,1354.8
Wilkes-Barre PA North Bay ON,Wilkes-Barre PA,North Bay ON,435.7
Flagstaff AZ San Antonio TX,Flagstaff AZ,San Antonio TX,992.8
Baltimore MD Buffalo NY,Baltimore MD,Buffalo NY,293.7
Richmond VA Akron OH,Richmond VA,Akron OH,371.6
Nome AK Greenville SC,Nome AK,Greenville SC,6090.7
Seattle WA Springfield OH,Seattle WA,Springfield OH,2714.1
Edmonton AB Beaumont TX,Edmonton AB,Beaumont TX,2105.7
Yakima WA Augusta GA,Yakima WA,Augusta GA,2812.6
Dallas TX South Bend IN,Dallas TX,South Bend IN,953.7
Minneapolis MN Roanoke VA,Minneapolis MN,Roanoke VA,1063.5
Flint MI Burlington ONT,Flint MI,Burlington ONT,266.7
Springfield OH Gallup NM,Springfield OH,Gallup NM,1749.3
Great Falls MT Duluth MN,Great Falls MT,Duluth MN,1327.1
Hilo HI Colorado Springs CO,Hilo HI,Colorado Springs CO,3765.4
Spartanburg NC Ft Smith AR,Spartanburg NC,Ft Smith AR,861.9
Muncie IN Binghamtom NY,Muncie IN,Binghamtom NY,667.3
Atlantic City NJ Tampa FL,Atlantic City NJ,Tampa FL,964.6
Kitchener ON West Palm Beach FL,Kitchener ON,West Palm Beach FL,1157.2
Steubenville OH Los Angeles CA,Steubenville OH,Los Angeles CA,2635
Toronto ON Corpus Christi TX,Toronto ON,Corpus Christi TX,1656.1
Battle Creek MI Moose Jaw SK,Battle Creek MI,Moose Jaw SK,1512.9
Dodge City KS Grand Rapids MI 1,Dodge City KS,Grand Rapids MI,1064.8
Trois-Rivieres QC Lubbock TX,Trois-Rivieres QC,Lubbock TX,2200.7
Portsmouth VA Grand Junction CO,Portsmouth VA,Grand Junction CO,2233.7
South Bend IN Milwaukee WI,South Bend IN,Milwaukee WI,147.9
Joplin MO Fresno CA,Joplin MO,Fresno CA,1745.4
Rochester MN Philadelphia PA 1,Rochester MN,Philadelphia PA,1238.4
Wichita KS Eau Claire WI,Wichita KS,Eau Claire WI,636.2
Huntsville AL Cambridge MA,Huntsville AL,Cambridge MA,1192.9
Youngstown OH Lethbridge AB,Youngstown OH,Lethbridge AB,2298.3
Saint Catherines ON Amarillo TX,Saint Catherines ON,Amarillo TX,1659.7
Alert NT Durham NC,Alert NT,Durham NC,3413.5
Schenectady NY Saint Paul MN,Schenectady NY,Saint Paul MN,1331.6
Halifax NS Kansas City MO,Halifax NS,Kansas City MO,2183.6
Louisville KY Muncie IN,Louisville KY,Muncie IN,136.4
Worcester MA Columbus GA,Worcester MA,Columbus GA,1135.2
Moose Jaw SK Sioux Falls SD,Moose Jaw SK,Sioux Falls SD,770.8
Eugene OR Spartanburg NC,Eugene OR,Spartanburg NC,2912.2
Brockton MA Vancouver BC,Brockton MA,Vancouver BC,3637.6
Montreal QC Spartanburg NC,Montreal QC,Spartanburg NC,925.1
Orlando FL Durham NC,Orlando FL,Durham NC,542.9
Montgomery AL Harrisburg PA,Montgomery AL,Harrisburg PA,849.5
Las Vegas NV Augusta ME,Las Vegas NV,Augusta ME,3183.9
Sioux City IA Lancaster PA,Sioux City IA,Lancaster PA,1398.8
Schenectady NY Tulsa OK,Schenectady NY,Tulsa OK,1591.7
Salem OR Montpelier VT,Salem OR,Montpelier VT,3486.7
Juneau AK Sheboygan WI,Juneau AK,Sheboygan WI,3380.1
Trois-Rivieres QC Decatur IL,Trois-Rivieres QC,Decatur IL,1211.2
